fecha,nombre_imagen,numero_lote,cantidad_slabs
2025-08-06 09:04:14,1748549178775.jpg,2,78
2025-08-06 09:09:17,1748549176935.jpg,1,65
2025-08-06 09:09:32,1748549178806.jpg,1,78
2025-08-06 09:09:48,1748549178838.jpg,2,76
