fecha,nombre_imagen,numero_lote,cantidad_slabs
2025-08-05 16:54:10,1748549179058.jpg,9,76
2025-08-05 16:54:10,1748549179026.jpg,8,78
2025-08-05 16:54:11,1748549178963.jpg,7,78
2025-08-05 16:54:11,1748549178931.jpg,6,72
2025-08-05 16:54:12,1748549178869.jpg,5,76
2025-08-05 16:54:12,1748549178838.jpg,4,76
2025-08-05 16:54:12,1748549178806.jpg,3,78
2025-08-05 16:54:13,1748549178775.jpg,2,78
2025-08-05 16:56:20,1748549176935.jpg,1,68
