fecha,nombre_imagen,numero_lote,cantidad_slabs
2025-08-06 09:32:31,1748549178806.jpg,1,78
2025-08-06 09:32:40,1748549178838.jpg,2,76
2025-08-06 09:32:49,1748549178869.jpg,3,76
2025-08-06 09:33:02,1748549178963.jpg,5,78
2025-08-06 09:33:13,1748549179026.jpg,6,78
2025-08-06 09:34:06,1748549178775.jpg,2,78
2025-08-06 09:34:09,1748549178931.jpg,4,72
2025-08-06 09:34:11,1748549179058.jpg,7,76
2025-08-06 09:35:14,1748549176935.jpg,1,68
