fecha,nombre_imagen,numero_lote,cantidad_slabs
2025-08-05 16:59:33,1748549178806.jpg,1,78
2025-08-05 16:59:50,1748549178838.jpg,2,76
2025-08-05 16:59:53,1748549176935.jpg,1,68
2025-08-05 16:59:55,1748549178775.jpg,2,78
2025-08-05 17:00:03,1748549178869.jpg,3,74
